ind_income,genQ,te,tr,QMR,CAP,MA,vd,vma,O,P,alfa,ft,ec,r_cc,r_tp,area,goalQ,temination,OF_value,income,income_vma,income_vd,cost_infraest,cost_transport,cost_acquis,cost_transf,y,z,x,R,Rmax,Rmin,Q_coll,Q_transf,goal_ratio,vd/vma,%income_vd,%income_vma
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.18,400000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.233,optimal,2133212.0848823525,3201649.7058823523,1041884.9999999999,2159764.7058823523,213500.0,186153.62099999998,627600.0000000001,41184.00000000003,"[((4, 2), 1.0)]","[((1, 1), 1.0)]","[((1, 4, 2), 0.6165882352941178), ((1, 5, 2), 2.7755575615628914e-17), ((2, 4, 2), 0.44700000000000006), ((3, 2, 1), 0.11029411764705893), ((3, 3, 1), 0.11029411764705893), ((3, 4, 2), 0.07641176470588212), ((4, 2, 1), 0.045), ((4, 3, 1), 0.045)]","{1: 0.04544876427229368, 2: 0.09000000000000002, 3: 0.09, 4: 0.09}",0.09000000000000002,0.04544876427229368,1.4505882352941175,1.2329999999999999,0.9999999999999998,61.5,67.45787029462475,32.54212970537524
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.2,400000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.37,optimal,2073265.4966470592,3252944.1176470593,1157650.0000000002,2095294.117647059,213500.0,186153.62099999998,720745.0,59279.99999999999,"[((4, 2), 1.0)]","[((1, 1), 1.0)]","[((1, 2, 1), 0.1908823529411765), ((1, 3, 1), 0.1908823529411765), ((1, 4, 2), 0.39599999999999996), ((2, 4, 2), 0.447), ((3, 4, 2), 0.297), ((4, 2, 1), 0.032647058823529376), ((4, 2, 2), 0.012352941176470622), ((4, 3, 1), 0.032647058823529376), ((4, 3, 2), 0.012352941176470622)]","{1: 0.05732909379968203, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.05732909379968203,1.6117647058823532,1.37,1.0,61.5,64.4122383252818,35.5877616747182
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.22,400000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.5070000000000001,optimal,2008794.9084117645,3304238.529411765,1273415.0000000005,2030823.5294117643,213500.0,186153.62099999998,836510.0000000003,59280.0,"[((4, 2), 1.0)]","[((1, 1), 1.0)]","[((1, 4, 2), 1.14), ((2, 2, 1), 0.2235), ((2, 3, 1), 0.2235), ((3, 2, 2), 0.04797058823529439), ((3, 3, 2), 0.04797058823529439), ((4, 2, 1), 2.9411764705879115e-05), ((4, 2, 2), 0.044970588235294116), ((4, 3, 1), 2.9411764705879115e-05), ((4, 3, 2), 0.044970588235294116)]","{1: 0.084029484029484, 2: 0.09000000000000001, 3: 0.029073083778966297, 4: 0.09}",0.09000000000000001,0.029073083778966297,1.772941176470589,1.5070000000000006,1.0000000000000002,61.5,61.46116605490042,38.53883394509958
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.24,400000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.6440000000000001,optimal,1915829.3201764703,3355532.9411764704,1389180.0000000002,1966352.9411764701,253500.0,186153.62099999998,894750.0000000001,105300.00000000003,"[((4, 2), 1.0)]","[((1, 2), 1.0)]","[((1, 2, 1), 0.2035588235294119), ((1, 3, 1), 0.2035588235294119), ((1, 4, 2), 0.6929999999999998), ((2, 4, 2), 0.44700000000000006), ((3, 2, 1), 0.1485), ((3, 3, 1), 0.1485), ((4, 2, 1), 0.045), ((4, 3, 1), 0.045)]","{1: 0.08108975285445873, 2: 0.09000000000000002, 3: 0.09, 4: 0.09}",0.09000000000000002,0.08108975285445873,1.9341176470588237,1.6440000000000001,1.0,61.5,58.60031701810845,41.39968298189155
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.26,400000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.7810000000000001,no-optimal,,,,,,,,,,,,,,,,,,61.5,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.28,400000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.9180000000000004,no-optimal,,,,,,,,,,,,,,,,,,61.5,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.3,400000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",2.055,no-optimal,,,,,,,,,,,,,,,,,,61.5,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,2706352.941176471,3298677.941176471,578825.0000000001,2719852.941176471,13500.0,0.0,578825.0,0.0,[],[],"[((2, 2, 2), 0.20944117647058827), ((2, 3, 2), 0.20944117647058827), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.0, 2: 0.08433872878010266, 3: 0.09, 4: 0.09}",0.09,0.0,0.8058823529411766,0.685,1.0,69.2,82.45281866487511,17.547181335124904
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.12,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.8220000000000001,optimal,2633823.5294117653,3341913.5294117653,694590.0000000001,2647323.5294117653,13500.0,0.0,694590.0,0.0,[],[],"[((1, 2, 2), 0.0665294117647059), ((1, 3, 2), 0.0665294117647059), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.009807775690128633, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.009807775690128633,0.9670588235294119,0.8220000000000001,1.0,69.2,79.21579975403313,20.784200245966865
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.14,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.9590000000000002,optimal,2561294.1176470597,3385149.1176470597,810355.0,2574794.1176470597,13500.0,0.0,810355.0000000001,0.0,[],[],"[((1, 2, 2), 0.1471176470588236), ((1, 3, 2), 0.1471176470588236), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.02168810521751699, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.02168810521751699,1.128235294117647,0.959,0.9999999999999998,69.2,76.06146814107677,23.938531858923227
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.16,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.096,optimal,2488764.7058823532,3428384.7058823532,926120.0000000001,2502264.7058823532,13500.0,0.0,926120.0,0.0,[],[],"[((1, 2, 2), 0.2277058823529412), ((1, 3, 2), 0.2277058823529412), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.03356843474490533, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.03356843474490533,1.2894117647058825,1.096,1.0,69.2,72.98669550091674,27.013304499083258
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.18,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.233,optimal,2351055.2941176477,3471620.2941176477,1041885.0000000001,2429735.2941176477,93500.0,0.0,967785.0,59280.0,[],"[((1, 1), 1.0)]","[((1, 2, 1), 0.2235294117647059), ((1, 2, 2), 0.08476470588235295), ((1, 3, 1), 0.2235294117647059), ((1, 3, 2), 0.08476470588235295), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.045448764272293676, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.045448764272293676,1.4505882352941177,1.233,1.0,69.2,69.98850934921133,30.011490650788673
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.2,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.37,optimal,2278525.882352941,3514855.882352941,1157649.9999999998,2357205.8823529417,93500.0,0.0,1083550.0,59279.999999999985,[],"[((1, 1), 1.0)]","[((1, 2, 1), 0.1352941176470613), ((1, 2, 2), 0.2535882352941151), ((1, 3, 1), 0.1352941176470613), ((1, 3, 2), 0.2535882352941151), ((2, 2, 1), 0.08823529411764452), ((2, 2, 2), 0.13526470588235548), ((2, 3, 1), 0.08823529411764452), ((2, 3, 2), 0.13526470588235548), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.05732909379968201, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.05732909379968201,1.611764705882353,1.37,1.0,69.2,67.0640834575261,32.93591654247391
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.22,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.5070000000000001,optimal,2205489.470588198,3558091.470588259,1273415.0000000645,2284676.470588194,93500.0,0.0,1201850.0000000494,57252.00000001189,[],"[((1, 1), 1.0)]","[((1, 2, 1), 0.2158823529412213), ((1, 2, 2), 0.2535882352941136), ((1, 3, 1), 0.2158823529412213), ((1, 3, 2), 0.2535882352941136), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.148500000000004), ((3, 3, 2), 0.148500000000004), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.06920942332707639, 2: 0.09000000000000001, 3: 0.09000000000000243, 4: 0.09}",0.09000000000000243,0.06920942332707639,1.772941176470678,1.5070000000000763,1.0000000000000506,69.2,64.21072896730418,35.789271032695815
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.24,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.6440000000000001,optimal,2123107.05882353,3601327.05882353,1389180.0000000002,2212147.0588235296,133500.0,0.0,1166880.0,177840.0,[],"[((1, 2), 1.0)]","[((1, 2, 1), 0.25358823529411756), ((1, 2, 2), 0.29647058823529426), ((1, 3, 1), 0.25358823529411756), ((1, 3, 2), 0.29647058823529426), ((2, 2, 1), 0.2235), ((2, 3, 1), 0.2235), ((3, 2, 1), 0.1485), ((3, 3, 1), 0.1485), ((4, 2, 1), 0.045), ((4, 3, 1), 0.045)]","{1: 0.08108975285445873, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.08108975285445873,1.9341176470588237,1.6440000000000001,1.0,69.2,61.42588614393125,38.57411385606874
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.26,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.7810000000000001,no-optimal,,,,,,,,,,,,,,,,,,69.2,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.28,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.9180000000000004,no-optimal,,,,,,,,,,,,,,,,,,69.2,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.3,450000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",2.055,no-optimal,,,,,,,,,,,,,,,,,,69.2,,
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.1,500000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.685,optimal,3008558.8235294125,3600883.8235294125,578825.0000000001,3022058.8235294125,13500.0,0.0,578825.0,0.0,[],[],"[((2, 2, 2), 0.20944117647058827), ((2, 3, 2), 0.20944117647058827), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.0, 2: 0.08433872878010266, 3: 0.09, 4: 0.09}",0.09,0.0,0.8058823529411766,0.685,1.0,76.9,83.92547417892912,16.07452582107089
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.12,500000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.8220000000000001,optimal,2927970.588235295,3636060.588235295,694590.0000000001,2941470.588235295,13500.0,0.0,694590.0,0.0,[],[],"[((1, 2, 2), 0.0665294117647059), ((1, 3, 2), 0.0665294117647059), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.009807775690128633, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.009807775690128633,0.9670588235294119,0.8220000000000001,1.0,76.9,80.89718300494249,19.102816995057516
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.14,500000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",0.9590000000000002,optimal,2847382.3529411773,3671237.3529411773,810355.0000000001,2860882.3529411773,13500.0,0.0,810355.0000000001,0.0,[],[],"[((1, 2, 2), 0.14711764705882363), ((1, 3, 2), 0.14711764705882363), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.021688105217516993, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.021688105217516993,1.1282352941176472,0.9590000000000001,0.9999999999999999,76.9,77.9269243011272,22.073075698872803
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.16,500000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.096,optimal,2766794.1176470597,3706414.1176470597,926120.0000000001,2780294.1176470597,13500.0,0.0,926120.0,0.0,[],[],"[((1, 2, 2), 0.2277058823529412), ((1, 3, 2), 0.2277058823529412), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.03356843474490533, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.03356843474490533,1.2894117647058825,1.096,1.0,76.9,75.01304574708647,24.98695425291355
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.18,500000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.233,optimal,2621025.882352942,3741590.882352942,1041885.0000000001,2699705.882352942,93500.0,0.0,967785.0,59280.0,[],"[((1, 1), 1.0)]","[((1, 2, 1), 0.2235294117647059), ((1, 2, 2), 0.08476470588235295), ((1, 3, 1), 0.2235294117647059), ((1, 3, 2), 0.08476470588235295), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.045448764272293676, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.045448764272293676,1.4505882352941177,1.233,1.0,76.9,72.1539571599341,27.846042840065905
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.2,500000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.37,optimal,2540437.6470588245,3776767.6470588245,1157650.0,2619117.6470588245,93500.0,0.0,1083550.0,59280.0,[],"[((1, 1), 1.0)]","[((1, 2, 1), 0.2235294117647059), ((1, 2, 2), 0.1653529411764706), ((1, 3, 1), 0.2235294117647059), ((1, 3, 2), 0.1653529411764706), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.05732909379968203, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.05732909379968203,1.611764705882353,1.37,1.0,76.9,69.3481276005548,30.651872399445207
1,"[(1, 4.07), (2, 1.49), (3, 0.99), (4, 0.3)]",0.3,0.15,"[(1, 1.221), (2, 0.447), (3, 0.297), (4, 0.09)]","[(1, 0.38), (2, 1.14), (3, 2.28), (4, 3.8), (5, 5.7), (6, 7.98)]",0.22,500000,650000,4,2,0.5,0.3,13500,"[(1, 4000), (2, 4000), (3, 4000), (4, 4000), (5, 4000), (6, 4000), (7, 4000)]","[(1, 4000), (2, 4000)]","[(1, 20), (2, 30), (3, 40), (4, 50), (5, 60), (6, 70)]",1.5070000000000001,optimal,2459849.411764707,3811944.411764707,1273415.0,2538529.411764707,93500.0,0.0,1199315.0,59280.0,[],"[((1, 1), 1.0)]","[((1, 2, 1), 0.2235294117647059), ((1, 2, 2), 0.24594117647058825), ((1, 3, 1), 0.2235294117647059), ((1, 3, 2), 0.24594117647058825), ((2, 2, 2), 0.2235), ((2, 3, 2), 0.2235), ((3, 2, 2), 0.1485), ((3, 3, 2), 0.1485), ((4, 2, 2), 0.045), ((4, 3, 2), 0.045)]","{1: 0.06920942332707036, 2: 0.09000000000000001, 3: 0.09, 4: 0.09}",0.09000000000000001,0.06920942332707036,1.7729411764705882,1.507,0.9999999999999999,76.9,66.59408264008542,33.40591735991458
